,Cruise,Project.Name,Year,Region,Status,Location,Location.Site,Location.Site.Depth,Site,Op.Depth,Op.Site,Gear,Depth,Opcode,Genus.Species,Length,Opcode.No.Year
10026,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.S,Woody.Is.,S,b,sBRUVS,10,10EFS5b,Thalassoma.lunare,174.3,EFS5b
10027,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.S,Woody.Is.,S,b,sBRUVS,10,10EFS5b,Thalassoma.lunare,226.8,EFS5b
10028,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.S,Woody.Is.,S,b,sBRUVS,10,10EFS5b,Thalassoma.lunare,163.8,EFS5b
10031,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Chlorurus.sordidus,358.2,EFS5a
10032,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Chaetodon.trifascialis,251.3,EFS5a
10033,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Choerodon.rubescens,561.2,EFS5a
10034,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Plectropomus.leopardus,671.2,EFS5a
10035,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Chrysophrys.auratus,549.4,EFS5a
10036,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Eubalichthys.caeruleoguttatus,450.5,EFS5a
10037,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,449.8,EFS5a
10038,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,435.4,EFS5a
10039,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,341.1,EFS5a
10040,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,402.3,EFS5a
10041,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,416,EFS5a
10042,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,439.1,EFS5a
10043,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,433,EFS5a
10044,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,391.7,EFS5a
10045,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,463,EFS5a
10046,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,358.7,EFS5a
10047,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,375.9,EFS5a
10048,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.S,Suomi.Is.,S,a,sBRUVS,10,10EFS5a,Pseudocaranx.dinjerra,370.2,EFS5a
10049,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Chrysophrys.auratus,321.3,EFD3c
10050,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Epinephelides.armatus,328.4,EFD3c
10051,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Chaetodontoplus.personifer,282.6,EFD3c
10052,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pterois.volitans,340.8,EFD3c
10053,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pseudocaranx.dinjerra,328.1,EFD3c
10054,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pseudocaranx.dinjerra,286.4,EFD3c
10055,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pseudocaranx.dinjerra,311.5,EFD3c
10056,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pseudocaranx.dinjerra,271.9,EFD3c
10057,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Pseudocaranx.dinjerra,299,EFD3c
10058,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD3c,Choerodon.rubescens,545.8,EFD3c
10060,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,510.5,EFD4c
10061,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,378.4,EFD4c
10062,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,485.9,EFD4c
10063,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,385.2,EFD4c
10064,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,421.1,EFD4c
10066,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,801.9,EFD4c
10067,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,482.8,EFD4c
10068,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,486,EFD4c
10069,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pseudocaranx.dinjerra,455.2,EFD4c
10070,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chaetodon.assarius,828.1,EFD4c
10072,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Coris.auricularis,336.3,EFD4c
10073,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Coris.auricularis,306.6,EFD4c
10074,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Coris.auricularis,553.3,EFD4c
10075,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Choerodon.rubescens,931.5,EFD4c
10076,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Choerodon.rubescens,924.1,EFD4c
10077,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Choerodon.rubescens,823.5,EFD4c
10078,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pentapodus.nagasakiensis,55.4,EFD4c
10079,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pentapodus.nagasakiensis,64.8,EFD4c
10080,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pentapodus.nagasakiensis,86.9,EFD4c
10081,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Pentapodus.nagasakiensis,81.8,EFD4c
10083,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Scarus.ghobban,419.3,EFD4c
10084,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Scarus.ghobban,421.5,EFD4c
10085,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,758,EFD4c
10086,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,294.5,EFD4c
10087,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,445.5,EFD4c
10088,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,696.7,EFD4c
10089,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,662.3,EFD4c
10090,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,451,EFD4c
10091,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Chrysophrys.auratus,775.9,EFD4c
10092,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,10EFD4c,Lethrinus.nebulosus,780.3,EFD4c
10093,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Coris.auricularis,354.1,EFD5a
10094,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Parupeneus.indicus,320.8,EFD5a
10095,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Scarus.ghobban,313.9,EFD5a
10096,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Choerodon.rubescens,421.3,EFD5a
10097,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Scarus.ghobban,346.3,EFD5a
10098,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Scarus.ghobban,314.4,EFD5a
10099,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Choerodon.rubescens,349.2,EFD5a
10100,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Choerodon.rubescens,402.2,EFD5a
10101,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Choerodon.rubescens,244.2,EFD5a
10102,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.lalandi,520,EFD5a
10103,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.lalandi,535.3,EFD5a
10104,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Plectropomus.leopardus,379.3,EFD5a
10105,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Plectropomus.leopardus,256.5,EFD5a
10106,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Eubalichthys.caeruleoguttatus,407.2,EFD5a
10107,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Coris.auricularis,283.5,EFD5a
10108,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Coris.auricularis,343.7,EFD5a
10109,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Coris.auricularis,292.2,EFD5a
10110,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,686.7,EFD5a
10111,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,685.8,EFD5a
10112,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,700.3,EFD5a
10113,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,637.4,EFD5a
10114,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,746.9,EFD5a
10115,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,737,EFD5a
10116,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,700.7,EFD5a
10117,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,716.2,EFD5a
10118,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,718,EFD5a
10119,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Seriola.dumerili,717.9,EFD5a
10120,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,346.3,EFD5a
10121,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,347.9,EFD5a
10122,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,335.9,EFD5a
10123,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,340.9,EFD5a
10124,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,345.9,EFD5a
10125,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,357.8,EFD5a
10126,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,306.2,EFD5a
10127,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,332.7,EFD5a
10128,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,344.3,EFD5a
10129,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Pseudocaranx.dinjerra,339.5,EFD5a
10130,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Lethrinus.nebulosus,605.7,EFD5a
10131,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Lethrinus.nebulosus,463.2,EFD5a
10132,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,379.4,EFD5a
10133,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,426.7,EFD5a
10134,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,285.9,EFD5a
10135,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,284,EFD5a
10136,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,480.2,EFD5a
10137,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,312.6,EFD5a
10138,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,378.5,EFD5a
10139,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chrysophrys.auratus,306.6,EFD5a
10140,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,10EFD5a,Chaetodontoplus.personifer,323.9,EFD5a
10141,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Labracinus.lineatus,211,EFD5b
10142,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chaetodon.assarius,134.8,EFD5b
10143,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chaetodon.assarius,147.6,EFD5b
10144,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Plectropomus.leopardus,294.3,EFD5b
10145,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Scarus.schlegeli,252.6,EFD5b
10146,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chrysophrys.auratus,491.3,EFD5b
10147,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chrysophrys.auratus,580.5,EFD5b
10148,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chrysophrys.auratus,415.6,EFD5b
10149,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chrysophrys.auratus,556.6,EFD5b
10150,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Chrysophrys.auratus,456.2,EFD5b
10151,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Coris.auricularis,264.5,EFD5b
10152,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Coris.auricularis,271.4,EFD5b
10153,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Coris.auricularis,344,EFD5b
10154,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Coris.auricularis,400.3,EFD5b
10155,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Coris.auricularis,269.7,EFD5b
10156,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Scarus.ghobban,485.4,EFD5b
10157,34,2010.5.Abrolhos.B.ROA,2010,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,10EFD5b,Choerodon.rubescens,246.4,EFD5b
